Date,Open,High,Low,Close,Nasdaq Index (NI),"Dow-Jones  Industrial 
Average (DJIA)",Shanghai Composite Index (SCI),Hang Seng Index (HSI)
2018-06-18,1.15970300,1.16237200,1.15664400,1.15959500,7251.4,24987.47,#N/A,#N/A
2018-06-19,1.16300700,1.16468700,1.15332300,1.16307500,7228.0,24700.21,2907.8,29468.2
2018-06-20,1.15893700,1.16001200,1.15460100,1.15885600,7280.7,24657.80,2915.7,29696.2
2018-06-21,1.15770200,1.16283100,1.15141000,1.15790300,7217.5,24461.70,2875.8,29296.1
2018-06-22,1.16069900,1.16760000,1.16017400,1.16057800,7197.5,24580.89,2889.8,29338.7
2018-06-25,1.16605800,1.17000100,1.16299400,1.16614000,7038.2,24252.80,2859.3,28961.4
2018-06-26,1.17017900,1.17205800,1.16520200,1.17027500,7068.2,24283.11,2844.5,28881.4
2018-06-27,1.16480900,1.16718800,1.15835900,1.16502600,6969.7,24117.59,2813.2,28356.3
2018-06-28,1.15624300,1.15970000,1.15280400,1.15636300,7031.6,24216.05,2786.9,28497.3
2018-06-29,1.15644400,1.16823800,1.15644400,1.15629700,7040.8,24271.41,2847.4,28955.1
2018-07-02,1.16784200,1.16784200,1.15925900,1.16785600,7097.8,24307.18,2775.6,#N/A
2018-07-03,1.16407700,1.16754200,1.16226400,1.16421200,7014.5,24174.82,2786.9,28545.6
2018-07-04,1.16593600,1.16818300,1.16314200,1.16592200,#N/A,#N/A,2759.1,28241.7
2018-07-05,1.16618100,1.17197600,1.16508000,1.16623500,7101.0,24356.74,2733.9,28182.1
2018-07-06,1.16938600,1.17673400,1.16807400,1.16959100,7207.3,24456.48,2747.2,28315.6
2018-07-09,1.17517100,1.17907800,1.17428800,1.17522600,7276.0,24776.59,2815.1,28688.5
2018-07-10,1.17575100,1.17629100,1.16919400,1.17569600,7282.6,24919.66,2827.6,28682.3
2018-07-11,1.17303400,1.17551600,1.16983700,1.17270400,7244.0,24700.45,2777.8,28311.7
2018-07-12,1.16757000,1.16970000,1.16505300,1.16767900,7366.3,24924.89,2837.7,28480.8
2018-07-13,1.16637100,1.16754200,1.16145400,1.16658900,7375.8,25019.41,2831.2,28525.4
2018-07-16,1.16789700,1.17260800,1.16766500,1.16791000,7357.9,25064.36,2814.0,28539.7
2018-07-17,1.17105600,1.17453600,1.16645300,1.17094600,7403.9,25119.89,2798.1,28181.7
2018-07-18,1.16577300,1.16653400,1.16037500,1.16532500,7390.1,25199.29,2787.3,28117.4
2018-07-19,1.16461900,1.16570500,1.15759500,1.16456500,7352.4,25064.50,2772.5,28010.9
2018-07-20,1.16547400,1.17223700,1.16280400,1.16551500,7350.2,25058.12,2829.3,28224.5
2018-07-23,1.17417800,1.17508800,1.16886600,1.17419100,7371.8,25044.29,2859.5,28256.1
2018-07-24,1.16986400,1.17166000,1.16571900,1.16941300,7406.3,25241.94,2905.6,28662.6
2018-07-25,1.16877000,1.17137200,1.16675200,1.16855200,7508.6,25414.10,2903.6,28920.9
2018-07-26,1.17398500,1.17431500,1.16509400,1.17375000,7400.8,25527.07,2882.2,28781.1
2018-07-27,1.16445600,1.16631700,1.16237200,1.16429300,7296.8,25451.06,2873.6,28804.3
2018-07-30,1.16631700,1.17192100,1.16494500,1.16604500,7193.1,25306.83,2869.1,28733.1
2018-07-31,1.17086400,1.17481200,1.16927600,1.17074100,7232.0,25415.19,2876.4,28583.0
2018-08-01,1.16896200,1.16986400,1.16653400,1.16896200,7272.9,25333.82,2824.5,28340.7
2018-08-02,1.16638500,1.16699700,1.16041600,1.16658900,7372.1,25326.16,2768.0,27714.6
2018-08-03,1.15856100,1.16120000,1.15621600,1.15860100,7395.5,25462.58,2740.4,27676.3
2018-08-06,1.15613600,1.15700600,1.15309700,1.15623000,7439.0,25502.18,2705.2,27819.6
2018-08-07,1.15574900,1.16090100,1.15520100,1.15580200,7462.6,25628.91,2779.4,28248.9
2018-08-08,1.16033500,1.16292600,1.15746100,1.16029500,7469.5,25583.75,2744.1,28359.1
2018-08-09,1.16100900,1.16211500,1.15617600,1.16107600,7467.0,25509.23,2794.4,28607.3
2018-08-10,1.15287100,1.15393500,1.13961400,1.15239200,7408.3,25313.14,2795.3,28366.6
2018-08-13,1.13958800,1.14338000,1.13659600,1.13947100,7401.2,25187.70,2785.9,27936.6
2018-08-14,1.13984800,1.14310000,1.13475200,1.14025100,7447.2,25299.92,2781.0,27752.9
2018-08-15,1.13481600,1.13494500,1.13022400,1.13457200,7354.7,25162.41,2723.3,27323.6
2018-08-16,1.13443000,1.14083600,1.13383800,1.13443000,7374.3,25558.73,2705.2,27100.1
2018-08-17,1.13723000,1.14220400,1.13673800,1.13713900,7377.5,25669.32,2669.0,27213.4
2018-08-20,1.14378500,1.14493800,1.13952300,1.14377200,7371.4,25758.69,2698.5,27598.0
2018-08-21,1.14891000,1.15390800,1.14865900,1.14913500,7397.2,25822.29,2733.8,27752.8
2018-08-22,1.15763500,1.16252000,1.15544200,1.15767500,7424.6,25733.60,2714.6,27927.6
2018-08-23,1.15862800,1.15896300,1.15452100,1.15848000,7413.8,25656.98,2724.6,27790.5
2018-08-24,1.15428100,1.16369700,1.15393500,1.15433500,7485.4,25790.35,2729.4,27671.9
2018-08-27,1.16444300,1.16808800,1.15971600,1.16489000,7559.1,26049.64,2780.9,28271.3
2018-08-28,1.16834700,1.17330000,1.16634400,1.16836100,7570.3,26064.02,2778.0,28351.6
2018-08-29,1.16930300,1.17063100,1.16540100,1.16912600,7660.2,26124.57,2769.3,28416.4
2018-08-30,1.17093300,1.17175600,1.16441500,1.17097400,7642.7,25986.92,2737.7,28164.1
2018-08-31,1.16658900,1.16893400,1.15964900,1.16646600,7654.5,25964.82,2725.3,27888.6
2018-09-03,1.15985100,1.16279100,1.15909800,1.16010600,#N/A,#N/A,2720.7,27712.5
2018-09-04,1.16130500,1.16157500,1.15332300,1.16154800,7622.3,25952.48,2750.6,27973.3
2018-09-05,1.15880200,1.16326400,1.15468100,1.15865500,7523.3,25974.99,2704.3,27243.8
2018-09-06,1.16349400,1.16562300,1.16076600,1.16352100,7453.2,25995.87,2691.6,26974.8
2018-09-07,1.16238500,1.16509400,1.15639000,1.16200700,7430.3,25916.54,2702.3,26973.5
2018-09-10,1.15589600,1.16144000,1.15276400,1.15610900,7447.7,25857.07,2669.5,26613.4
2018-09-11,1.15934000,1.16428000,1.15668500,1.15959500,7507.9,25971.06,2664.8,26422.6
2018-09-12,1.15959500,1.16482200,1.15708600,1.15960800,7488.1,25998.92,2656.1,26345.0
2018-09-13,1.16265600,1.17008300,1.16096800,1.16292600,7561.7,26145.99,2686.6,27014.5
2018-09-14,1.16904400,1.17212700,1.16556900,1.16918000,7545.5,26154.67,2681.6,27286.4
2018-09-17,1.16235800,1.16959100,1.16235800,1.16289900,7434.7,26062.12,2651.8,26932.8
2018-09-18,1.16691600,1.17204400,1.16691600,1.16691600,7494.4,26246.96,2699.9,27084.7
2018-09-19,1.16788300,1.17164600,1.16533800,1.16799200,7490.3,26405.76,2730.9,27407.4
2018-09-20,1.16740600,1.17770000,1.16728300,1.16746100,7569.0,26656.98,2729.2,27477.7
2018-09-21,1.17760700,1.18016400,1.17357100,1.17759300,7531.1,26743.50,2797.5,27953.6
2018-09-24,1.17510200,1.18150200,1.17252500,1.17510200,7548.8,26562.05,#N/A,27499.4
2018-09-25,1.17532300,1.17924500,1.17325400,1.17529500,7563.2,26492.21,2781.1,#N/A
2018-09-26,1.17660900,1.17770000,1.17289700,1.17631800,7563.1,26385.28,2806.8,27816.9
2018-09-27,1.17471500,1.17591700,1.16645300,1.17485300,7629.6,26439.93,2791.8,27715.7
2018-09-28,1.16368400,1.16530000,1.15705900,1.16373800,7627.6,26458.31,2821.4,27788.5
2018-10-01,1.16049700,1.16212900,1.15651100,1.16053700,7645.5,26651.21,#N/A,#N/A
2018-10-02,1.15775600,1.15821200,1.15066900,1.15775600,7628.3,26773.94,#N/A,27126.4
2018-10-03,1.15504100,1.15932600,1.15163600,1.15517500,7637.4,26828.39,#N/A,27091.3
2018-10-04,1.14773700,1.15360000,1.14646000,1.14763100,7490.0,26627.48,#N/A,26623.9
2018-10-05,1.15175500,1.15425500,1.14877800,1.15180800,7399.0,26447.05,#N/A,26572.6
2018-10-08,1.15239200,1.15313600,1.14609200,1.15226000,7352.8,26486.78,2716.5,26202.6
2018-10-09,1.14946500,1.15048300,1.14332800,1.14941200,7371.6,26430.57,2721.0,26172.9
2018-10-10,1.15040400,1.15420000,1.14806600,1.15069500,7044.5,25598.74,2725.8,26193.1
2018-10-11,1.15321600,1.15975700,1.15321600,1.15333600,6964.0,25052.83,2583.5,25266.4
2018-10-12,1.15904400,1.16095500,1.15369500,1.15904400,7157.2,25339.99,2606.9,25801.5
2018-10-15,1.15509500,1.16056400,1.15436100,1.15513500,7068.7,25250.55,2568.1,25445.1
2018-10-16,1.15833200,1.16200700,1.15671100,1.15834600,7276.4,25798.42,2546.3,25462.3
2018-10-17,1.15763500,1.15821200,1.15218000,1.15752800,7278.6,25706.68,2561.6,#N/A
2018-10-18,1.15008600,1.15273800,1.14829000,1.15008600,7116.1,25379.45,2486.4,25454.6
2018-10-19,1.14551500,1.15145000,1.14336700,1.14600000,7107.2,25444.34,2550.5,25561.4
2018-10-22,1.15111900,1.15520000,1.14623700,1.15094700,7141.2,25317.41,2654.9,26153.2
2018-10-23,1.14647300,1.14897600,1.14399500,1.14678900,7118.7,25191.43,2594.8,25346.6
2018-10-24,1.14726300,1.14757900,1.13840800,1.14731500,6789.1,24583.42,2603.3,25249.8
2018-10-25,1.13987400,1.14307900,1.13662200,1.13992600,7016.4,24984.55,2603.8,24994.5
2018-10-26,1.13751400,1.13984800,1.13362000,1.13778600,6852.4,24688.31,2598.8,24717.6
2018-10-29,1.13987400,1.14157900,1.13644100,1.13987400,6713.9,24442.92,2542.1,24812.0
2018-10-30,1.13751400,1.13870600,1.13473900,1.13761800,6810.1,24874.64,2568.0,24585.5
2018-10-31,1.13458400,1.13601500,1.13117100,1.13463600,6967.1,25115.76,2602.8,24979.7
2018-11-01,1.13138800,1.14131800,1.13137500,1.13167000,7069.2,25380.74,2606.2,25416.0
2018-11-02,1.14027700,1.14554100,1.13756600,1.14032900,6965.3,25270.83,2676.5,26486.3
2018-11-05,1.13970500,1.14064100,1.13552500,1.13975700,6937.1,25461.70,2665.4,25934.4
2018-11-06,1.14086200,1.14381100,1.13932800,1.14129200,6988.9,25635.01,2659.4,26121.0
2018-11-07,1.14409900,1.14999400,1.14005600,1.14385100,7203.1,26180.30,2641.3,26147.7
2018-11-08,1.14332800,1.14442700,1.14051100,1.14340600,7158.6,26191.22,2635.6,26227.7
2018-11-09,1.13685500,1.13691900,1.13250300,1.13684200,7039.1,25989.30,2598.9,25601.9
2018-11-12,1.13247700,1.13327300,1.12416400,1.13250300,6829.1,25387.18,2630.5,25633.2
2018-11-13,1.12241000,1.12919100,1.12232200,1.12334300,6830.9,25286.49,2654.9,25792.9
2018-11-14,1.13160600,1.13396700,1.12648100,1.13111900,6769.9,25080.50,2632.2,25654.4
2018-11-15,1.13136300,1.13511200,1.12749700,1.13118300,6890.5,25289.27,2668.2,26103.3
2018-11-16,1.13252900,1.14142200,1.13225900,1.13249000,6867.0,25413.22,2679.1,26183.5
2018-11-19,1.14121400,1.14628900,1.13944500,1.14139600,6642.9,25017.44,2703.5,26372.0
2018-11-20,1.14547500,1.14727600,1.13870600,1.14550200,6527.0,24465.64,2645.9,25840.3
2018-11-21,1.13726800,1.14220400,1.13663500,1.13724200,6575.7,24464.69,2651.5,25971.5
2018-11-22,1.13888700,1.14340600,1.13862800,1.13883500,#N/A,#N/A,2645.4,26019.4
2018-11-23,1.14026400,1.14194400,1.13323400,1.14031600,6527.4,24285.95,2579.5,25927.7
2018-11-26,1.13389000,1.13835600,1.13273400,1.13373500,6678.3,24640.24,2575.8,26376.2
2018-11-27,1.13342700,1.13449400,1.12794300,1.13333700,6701.0,24748.73,2574.7,26332.0
2018-11-28,1.12971400,1.13080000,1.12677300,1.12988000,6913.3,25366.43,2601.7,26682.6
2018-11-29,1.13666100,1.14014700,1.13495800,1.13685500,6892.4,25338.84,2567.4,26451.0
2018-11-30,1.13927700,1.14012100,1.13147800,1.13927700,6949.0,25538.46,2588.2,26506.8
2018-12-03,1.13418500,1.13800600,1.13216900,1.13422400,7062.1,25826.43,2654.8,27182.0
2018-12-04,1.13558900,1.14177400,1.13432700,1.13548600,6795.2,25027.07,2666.0,27260.4
2018-12-05,1.13436600,1.13602800,1.13150300,1.13428800,#N/A,#N/A,2649.8,26819.7
2018-12-06,1.13472600,1.14122700,1.13233600,1.13490600,6838.9,24947.67,2605.2,26156.4
2018-12-07,1.13768200,1.14107000,1.13613100,1.13747500,6613.3,24388.95,2605.9,26063.8
2018-12-10,1.14038100,1.14455800,1.13623500,1.14009500,6682.7,24423.26,2584.6,25752.4
2018-12-11,1.13549900,1.13993900,1.13076100,1.13565400,6704.2,24370.24,2594.1,25771.7
2018-12-12,1.13228500,1.13804500,1.13161800,1.13231100,6764.0,24527.27,2602.2,26186.7
2018-12-13,1.13726800,1.13925100,1.13336300,1.13734600,6768.0,24597.38,2634.0,26524.3
2018-12-14,1.13632500,1.13662200,1.12707800,1.13636400,6595.0,24100.51,2593.7,26094.8
2018-12-17,1.13067200,1.13539600,1.13048000,1.13059500,6448.4,23592.98,2598.0,26088.0
2018-12-18,1.13499700,1.14030000,1.13386400,1.13498400,6491.5,23675.64,2576.6,25814.3
2018-12-19,1.13756600,1.14396800,1.13756600,1.13754000,6343.0,23323.66,2549.6,25865.4
2018-12-20,1.13878400,1.14848800,1.13783800,1.13895200,6243.2,22859.60,2536.3,25623.5
2018-12-21,1.14577700,1.14744700,1.13878400,1.14568500,6046.6,22445.37,2516.3,25753.4
2018-12-24,1.13720400,1.14383800,1.13720400,1.13728100,5899.4,21792.20,2527.0,25651.4
2018-12-25,1.14051100,1.14220400,1.13701000,1.14039400,#N/A,#N/A,2504.8,#N/A
2018-12-26,1.14134400,1.14194400,1.13761800,1.14155300,6262.8,22878.45,2498.3,#N/A
2018-12-27,1.13636400,1.14343200,1.13591200,1.13613100,6288.3,23138.82,2483.1,25478.9
2018-12-28,1.14309200,1.14731500,1.14309200,1.14310500,6285.3,23062.40,2493.9,25504.2
2018-12-31,1.14389000,1.14659200,1.14223100,1.14399500,6330.0,23327.46,#N/A,25845.7
2019-01-01,1.14942500,1.15500100,1.14650000,1.14930600,#N/A,#N/A,#N/A,#N/A
2019-01-02,1.14613200,1.14970000,1.13457200,1.14617100,6360.9,23346.24,2465.3,25130.3
2019-01-03,1.13173400,1.14091400,1.13173400,1.13181100,6147.1,22686.22,2464.4,25064.4
2019-01-04,1.13909500,1.14177400,1.13481600,1.13910800,6422.7,23433.16,2514.9,25626.0
2019-01-07,1.14129200,1.14744700,1.14052400,1.14104400,6488.3,23531.35,2533.1,25835.7
2019-01-08,1.14793400,1.14863300,1.14246500,1.14797400,6551.9,23787.45,2526.5,25875.4
2019-01-09,1.14572500,1.15401500,1.14416500,1.14560700,6600.7,23879.12,2544.3,26462.3
2019-01-10,1.15552200,1.15714000,1.15114500,1.15549500,6620.9,24001.92,2535.1,26521.4
2019-01-11,1.15151700,1.15390000,1.14597400,1.15101300,6601.4,23995.95,2553.8,26667.3
2019-01-14,1.14627600,1.14836900,1.14516100,1.14601400,6541.0,23909.84,2535.8,26298.3
2019-01-15,1.14731500,1.14916100,1.13861500,1.14728900,6669.6,24065.59,2570.3,26830.3
2019-01-16,1.14140900,1.14223100,1.13788900,1.14168300,6668.6,24207.16,2570.4,26902.1
2019-01-17,1.13990000,1.14077100,1.13724200,1.13980900,6718.5,24370.10,2559.6,26755.6
2019-01-18,1.13918600,1.14103200,1.13542200,1.13926400,6784.6,24706.35,2596.0,27090.8
2019-01-21,1.13654400,1.13882200,1.13579600,1.13655700,#N/A,#N/A,2610.5,27196.5
2019-01-22,1.13695800,1.13752700,1.13368400,1.13693200,6646.8,24404.48,2579.7,27005.4
2019-01-23,1.13637700,1.13931500,1.13516400,1.13640200,6658.8,24575.62,2581.0,27008.2
2019-01-24,1.13870600,1.13934100,1.13132400,1.13882200,6702.5,24553.24,2591.7,27121.0
2019-01-25,1.13099100,1.14116200,1.13058200,1.13135000,6787.4,24737.20,2601.7,27569.2
2019-01-28,1.14126600,1.14455800,1.13909500,1.14130500,6697.1,24528.22,2597.0,27577.0
2019-01-29,1.14297500,1.14505600,1.14117500,1.14300100,6632.8,24579.96,2594.3,27531.7
2019-01-30,1.14351100,1.14502900,1.14086200,1.14353700,6807.9,25014.86,2575.6,27642.8
2019-01-31,1.14855400,1.15137100,1.14505600,1.14876500,6906.8,24999.67,2584.6,27942.5
2019-02-01,1.14508200,1.14884400,1.14351100,1.14495100,6875.5,25063.89,2618.2,27930.7
2019-02-04,1.14572500,1.14626300,1.14254400,1.14552800,6960.0,25239.37,#N/A,27990.2
2019-02-05,1.14357600,1.14429600,1.14032900,1.14362800,7023.5,25411.52,#N/A,#N/A
2019-02-06,1.14087500,1.14109700,1.13754000,1.14099300,6997.6,25390.30,#N/A,#N/A
2019-02-07,1.13663500,1.13701000,1.13260500,1.13659600,6905.0,25169.53,#N/A,#N/A
2019-02-08,1.13399300,1.13510000,1.13218200,1.13387700,6913.1,25106.33,#N/A,27946.3
2019-02-11,1.13242600,1.13314400,1.12734500,1.13242600,6909.2,25053.11,2653.9,28143.8
2019-02-12,1.12803200,1.13199000,1.12588500,1.12790400,7014.7,25425.76,2671.9,28171.3
2019-02-13,1.13327300,1.13443000,1.12828600,1.13346600,7015.9,25543.27,2721.1,28497.6
2019-02-14,1.12640500,1.13082500,1.12506200,1.12649400,7022.4,25439.39,2719.7,28432.1
2019-02-15,1.12947100,1.12981600,1.12349500,1.12953500,7055.2,25883.25,2682.4,27900.8
2019-02-18,1.12948400,1.13341400,1.12948400,1.12980300,#N/A,#N/A,2754.4,28347.0
2019-02-19,1.13120900,1.13418500,1.12770100,1.13119600,7066.6,25891.32,2755.6,28228.1
2019-02-20,1.13430100,1.13695800,1.13259300,1.13430100,7062.3,25954.44,2761.2,28514.1
2019-02-21,1.13463600,1.13658300,1.13225900,1.13463600,7035.2,25850.63,2751.8,28629.9
2019-02-22,1.13398000,1.13557600,1.13187500,1.13430100,7090.6,26031.81,2804.2,28816.3
2019-02-25,1.13401800,1.13675100,1.13380000,1.13422400,7115.4,26091.95,2961.3,28959.3
2019-02-26,1.13662200,1.13786400,1.13464900,1.13675100,7123.2,26057.98,2941.5,28772.1
2019-02-27,1.13941900,1.14038100,1.13638900,1.13931500,7117.0,25985.16,2953.8,28757.4
2019-02-28,1.13778600,1.14220400,1.13608000,1.13801900,7097.5,25916.00,2941.0,28633.2
2019-03-01,1.13725500,1.14088800,1.13543500,1.13734600,7151.6,26026.32,2994.0,28812.2
2019-03-04,1.13752700,1.13752700,1.13105500,1.13759200,7150.8,25819.65,3027.6,28959.6
2019-03-05,1.13382500,1.13391500,1.12931800,1.13373500,7156.8,25806.63,3054.2,28961.6
2019-03-06,1.13062100,1.13250300,1.12916500,1.13071000,7112.5,25673.46,3102.1,29037.6
2019-03-07,1.13124700,1.13199000,1.12087500,1.13140100,7026.9,25473.23,3106.4,28779.4
2019-03-08,1.12019700,1.12445500,1.11860600,1.11983300,7015.7,25450.24,2969.9,28228.4
2019-03-11,1.12310300,1.12574600,1.12225900,1.12324200,7164.0,25650.88,3027.0,28503.3
2019-03-12,1.12588500,1.12943300,1.12502400,1.12592300,7201.3,25554.66,3060.3,28920.9
2019-03-13,1.12868100,1.13137500,1.12790400,1.12874500,7257.0,25702.89,3027.0,28807.4
2019-03-14,1.13328600,1.13359400,1.12947100,1.13310600,7243.0,25709.94,2990.7,28851.4
2019-03-15,1.13076100,1.13430100,1.13022400,1.13083800,7307.0,25848.87,3021.8,29012.3
2019-03-18,1.13199000,1.13597600,1.12346900,1.13197700,7326.3,25914.10,3096.4,29409.0
2019-03-19,1.13355600,1.13636400,1.13342700,1.13362000,7349.3,25887.38,3091.0,29466.3
2019-03-20,1.13530600,1.13675100,1.13364500,1.13548600,7380.8,25745.67,3090.6,29321.0
2019-03-21,1.14300100,1.14399500,1.13551200,1.14279200,7493.3,25962.51,3101.5,29071.6
2019-03-22,1.13739800,1.13921200,1.12756100,1.13750100,7326.1,25502.32,3104.1,29113.4
2019-03-25,1.12961200,1.13317000,1.12905000,1.12958600,7317.0,25516.83,3043.0,28523.3
2019-03-26,1.13145200,1.13288800,1.12795500,1.13158000,7351.1,25657.73,2997.1,28566.9
2019-03-27,1.12744700,1.12855400,1.12426500,1.12748500,7308.2,25625.59,3022.7,28728.3
2019-03-28,1.12513800,1.12630000,1.12151600,1.12517600,7320.5,25717.46,2994.9,28775.2
2019-03-29,1.12295200,1.12460600,1.12108900,1.12300200,7378.8,25928.68,3090.8,29051.4
2019-04-01,1.12234700,1.12502400,1.12098800,1.12238500,7478.4,26258.42,3170.4,29562.0
2019-04-02,1.12059900,1.12140100,1.11845600,1.12057400,7499.6,26179.13,3176.8,29624.7
2019-04-03,1.12028500,1.12550000,1.12024700,1.12038500,7545.0,26218.13,3216.3,29986.4
2019-04-04,1.12453100,1.12498600,1.12092500,1.12469500,7540.6,26384.63,3246.6,29936.3
2019-04-05,1.12246000,1.12415100,1.12116400,1.12258600,7578.8,26424.99,#N/A,#N/A
2019-04-08,1.12220800,1.12740800,1.12155400,1.12195700,7599.7,26341.02,3244.8,30077.2
2019-04-09,1.12564400,1.12879600,1.12564400,1.12564400,7568.5,26150.58,3239.7,30157.5
2019-04-10,1.12649400,1.12828600,1.12310300,1.12669700,7611.5,26157.16,3241.9,30119.6
2019-04-11,1.12761200,1.12874500,1.12560600,1.12765000,7594.9,26143.05,3190.0,29839.4
2019-04-12,1.12593600,1.13250300,1.12583400,1.12607500,7628.1,26412.30,3188.6,29909.8
2019-04-15,1.13036500,1.13224600,1.12994300,1.13050600,7629.1,26384.77,3177.8,29810.7
2019-04-16,1.13044200,1.13150000,1.12860500,1.13049300,7654.7,26452.66,3253.6,30129.9
2019-04-17,1.12851500,1.13237500,1.12818400,1.12850300,7680.7,26449.54,3263.1,30124.7
2019-04-18,1.13007100,1.13060000,1.12377200,1.12971400,7689.7,26559.54,3250.2,29963.3
2019-04-19,1.12360800,1.12511300,1.12330500,1.12359500,#N/A,#N/A,3270.8,#N/A
2019-04-22,1.12445500,1.12638000,1.12367100,1.12445500,7713.5,26511.05,3215.0,#N/A
2019-04-23,1.12588500,1.12612600,1.11934400,1.12589800,7810.7,26656.39,3198.6,29963.2
2019-04-24,1.12244800,1.12246000,1.11830600,1.12243500,7784.4,26597.05,3201.6,29805.8
2019-04-25,1.11569800,1.11640000,1.11217400,1.11534900,7816.9,26462.08,3123.8,29549.8
2019-04-26,1.11371000,1.11728100,1.11229800,1.11368500,7826.7,26543.33,3086.4,29605.0
2019-04-29,1.11490200,1.11699400,1.11455400,1.11502600,7839.0,26554.39,#N/A,29892.8
2019-04-30,1.11841800,1.12296500,1.11765600,1.11851800,7781.5,26592.91,#N/A,29699.1
2019-05-01,1.12183100,1.12499900,1.12144100,1.12160400,7751.9,26430.14,#N/A,#N/A
2019-05-02,1.12018500,1.12181800,1.11735600,1.12008400,7724.1,26307.79,#N/A,29944.2
2019-05-03,1.11725600,1.12007200,1.11413200,1.11735600,7845.7,26504.95,#N/A,30081.6
2019-05-06,1.11870600,1.12044800,1.11799300,1.11858100,7794.1,26438.48,2906.5,29209.8
2019-05-07,1.12044800,1.12195700,1.11760600,1.12018500,7640.1,25965.09,2926.4,29363.0
2019-05-08,1.11895600,1.12150000,1.11895600,1.11910700,7617.5,25967.33,2893.8,29003.2
2019-05-09,1.11974600,1.12510000,1.11756800,1.11983300,7582.8,25828.36,2851.0,28311.1
2019-05-10,1.12185600,1.12523900,1.12185600,1.12220800,7586.5,25942.37,2939.2,28550.2
2019-05-13,1.12367100,1.12634200,1.12241000,1.12364600,7324.1,25324.99,2903.7,#N/A
2019-05-14,1.12324200,1.12460600,1.12048600,1.12325500,7401.9,25532.05,2883.6,28122.0
2019-05-15,1.12036000,1.12227200,1.11804300,1.12044800,7503.3,25648.02,2938.7,28268.7
2019-05-16,1.12095100,1.12243500,1.11743100,1.12072400,7580.1,25862.68,2955.7,28275.1
2019-05-17,1.11748100,1.11844300,1.11573500,1.11735600,7503.7,25764.00,2882.3,27946.5
2019-05-20,1.11653200,1.11770100,1.11512600,1.11653200,7376.7,25679.90,2870.6,27787.6
2019-05-21,1.11694400,1.11831800,1.11424300,1.11685700,7451.0,25877.33,2906.0,27657.2
2019-05-22,null,null,null,null,7420.7,25776.61,2891.7,27705.9
2019-05-23,1.11551100,1.11728100,1.11095100,1.11554800,7307.9,25490.47,2852.5,27267.1
2019-05-24,1.11838100,1.12120200,1.11780500,1.11845600,7301.0,25585.69,2853.0,27353.9
2019-05-27,1.12063600,1.12183100,1.11880600,1.12096300,#N/A,#N/A,2892.4,27288.1
2019-05-28,1.11935700,1.11994600,1.11718100,1.11938200,7278.4,25347.77,2909.9,27390.8
2019-05-29,1.11706900,1.11756800,1.11259500,1.11706900,7216.9,25126.41,2914.7,27235.7
2019-05-30,1.11383400,1.11460400,1.11185200,1.11373500,7245.4,25169.88,2905.8,27114.9
2019-05-31,1.11299100,1.11794300,1.11265600,1.11311500,7128.0,24815.04,2898.7,26901.1
2019-06-03,1.11734300,1.12110000,1.11622100,1.11740600,6978.0,24819.78,2890.1,26893.9
2019-06-04,1.12455600,1.12777700,1.12277600,1.12463200,7166.8,25332.18,2862.3,26761.5
2019-06-05,1.12550500,1.13045400,1.12398700,1.12540400,7220.9,25539.57,2861.4,26895.4
2019-06-06,1.12272500,1.13078700,1.12238500,1.12290200,7275.9,25720.66,2827.8,26965.3
2019-06-07,1.12754800,1.13481600,1.12531500,1.12765000,7417.3,25983.94,#N/A,#N/A
2019-06-10,1.13190000,1.13269500,1.12920300,1.13201600,7501.9,26062.68,2852.1,27578.6
2019-06-11,1.13183600,1.13327300,1.13048000,1.13181100,7513.9,26048.51,2925.7,27789.3
2019-06-12,1.13293900,1.13430100,1.13085100,1.13295200,7472.3,26004.83,2909.4,27308.5
2019-06-13,1.12930500,1.13050000,1.12711600,1.12956100,7510.7,26106.77,2910.7,27294.7
2019-06-14,1.12795500,1.12905000,1.12150400,1.12804400,7479.1,26089.61,2882.0,27118.3
2019-06-17,1.12160400,1.12460000,1.12053600,1.12170500,7526.5,26112.53,2887.6,27227.2
2019-06-18,1.12271200,1.12440000,1.11823000,1.12246000,7635.4,26465.54,2890.2,27498.8
2019-06-19,1.11974600,1.12220800,1.11886900,1.11982100,7667.7,26504.00,2917.8,28202.1
2019-06-20,1.12358300,1.13151600,1.12358300,1.12384800,7738.0,26753.17,2987.1,28550.4
2019-06-21,1.12931800,1.13333700,1.12836300,1.12956100,7728.8,26719.13,3002.0,28473.7
2019-06-24,1.13830400,1.14012100,1.13738500,1.13847200,7723.0,26727.54,3008.1,28513.0
2019-06-25,1.14001700,1.14139600,1.13783800,1.14003000,7591.5,26548.22,2982.1,28186.0
2019-06-26,1.13685500,1.13895200,1.13508700,1.13699700,7627.0,26536.82,2976.3,28222.0
2019-06-27,1.13746200,1.13830400,1.13484200,1.13747500,7657.0,26526.58,2996.8,28621.4
2019-06-28,1.13713900,1.13934100,1.13613100,1.13729400,7671.1,26599.96,2978.9,28542.6
2019-07-01,1.13636400,1.13675100,1.13056900,1.13649300,7768.1,26717.43,3044.9,#N/A
2019-07-02,1.12870600,1.13210500,1.12767500,1.12874500,7799.8,26786.68,3043.9,28875.6
2019-07-03,1.12908900,1.13053100,1.12704000,1.12930500,7857.7,26966.00,3015.3,28855.1
