Date,Open,High,Low,Close,Adj Close,Momentum,Average,Range,OHLC Price
2012-12-07,1.296344,1.297404,1.28824,1.296344,1.296344,0,1.292822,0.009164,1.294583
2012-12-10,1.290656,1.294264,1.288826,1.290606,1.290606,0.00005,1.291545,0.005438,1.291088
2012-12-11,1.293828,1.300799,1.292992,1.293828,1.293828,0,1.2968955,0.007807,1.29536175
2012-12-12,1.301236,1.3052,1.299697,1.301321,1.301321,-0.000085,1.3024485,0.005503,1.3018635
2012-12-13,1.306677,1.310099,1.304521,1.306677,1.306677,0,1.30731,0.005578,1.3069935
2012-12-14,1.307873,1.312,1.306848,1.307873,1.307873,0,1.309424,0.005152,1.3086485
2012-12-17,1.316656,1.317969,1.314752,1.316586,1.316586,0.00007,1.3163605,0.003217,1.31649075
2012-12-18,1.316482,1.32139,1.315738,1.316482,1.316482,0,1.318564,0.005652,1.317523
2012-12-19,1.323101,1.33069,1.322524,1.323101,1.323101,0,1.326607,0.008166,1.324854
2012-12-20,1.321353,1.329434,1.320603,1.321528,1.321528,-0.000175,1.3250185,0.008831,1.3232295
2012-12-21,1.323802,1.323802,1.3169,1.323767,1.323767,0.000035,1.320351,0.006902,1.32206775
2012-12-24,1.318218,1.323452,1.317211,1.3182,1.3182,0.000018,1.3203315,0.006241,1.31927025
2012-12-25,1.318392,1.320306,1.317402,1.318044,1.318044,0.000348,1.318854,0.002904,1.318536
2012-12-26,1.318218,1.325205,1.317523,1.318044,1.318044,0.000174,1.321364,0.007682,1.3197475
2012-12-27,1.322751,1.328551,1.321493,1.322576,1.322576,0.000175,1.325022,0.007058,1.32384275
2012-12-28,1.324854,1.325732,1.316638,1.32503,1.32503,-0.000176,1.321185,0.009094,1.3230635
2012-12-31,1.322751,1.323452,1.317697,1.322769,1.322769,-0.000018,1.3205745,0.005755,1.32166725
2013-01-01,1.320132,1.322401,1.319592,1.320132,1.320132,0,1.3209965,0.002809,1.32056425
2013-01-02,1.319784,1.329805,1.319435,1.319784,1.319784,0,1.32462,0.01037,1.322202
2013-01-03,1.318392,1.318913,1.3089,1.318218,1.318218,0.000174,1.3139065,0.010013,1.31610575
2013-01-04,1.303101,1.30638,1.300052,1.303271,1.303271,-0.00017,1.303216,0.006328,1.303201
2013-01-07,1.306848,1.309929,1.30206,1.306745,1.306745,0.000103,1.3059945,0.007869,1.3063955
2013-01-08,1.312336,1.313819,1.306762,1.312508,1.312508,-0.000172,1.3102905,0.007057,1.31135625
2013-01-09,1.308387,1.3095,1.3039,1.308233,1.308233,0.000154,1.3067,0.0056,1.307505
2013-01-10,1.305364,1.321598,1.304104,1.305483,1.305483,-0.000119,1.312851,0.017494,1.30913725
2013-01-11,1.327316,1.336211,1.325205,1.327316,1.327316,0,1.330708,0.011006,1.329012
2013-01-14,1.336005,1.340303,1.33384,1.336202,1.336202,-0.000197,1.3370715,0.006463,1.3365875
2013-01-15,1.337793,1.339405,1.331079,1.337793,1.337793,0,1.335242,0.008326,1.3365175
2013-01-16,1.331026,1.332701,1.326084,1.330849,1.330849,0.000177,1.3293925,0.006617,1.330165
2013-01-17,1.32908,1.337614,1.327105,1.32908,1.32908,0,1.3323595,0.010509,1.33071975
2013-01-18,1.337256,1.339764,1.329734,1.337256,1.337256,0,1.334749,0.01003,1.3360025
2013-01-21,1.331913,1.333156,1.33013,1.332001,1.332001,-0.000088,1.331643,0.003026,1.3318
2013-01-22,1.331026,1.337301,1.327181,1.33115,1.33115,-0.000124,1.332241,0.01012,1.3316645
2013-01-23,1.331558,1.3358,1.327401,1.331398,1.331398,0.00016,1.3316005,0.008399,1.33153925
2013-01-24,1.330849,1.337793,1.32887,1.330849,1.330849,0,1.3333315,0.008923,1.33209025
2013-01-25,1.336898,1.347911,1.335327,1.336934,1.336934,-0.000036,1.341619,0.012584,1.3392675
2013-01-28,1.34662,1.347551,1.342759,1.346602,1.346602,0.000018,1.345155,0.004792,1.345883
2013-01-29,1.344809,1.349182,1.341742,1.344628,1.344628,0.000181,1.345462,0.00744,1.34509025
2013-01-30,1.349164,1.3577,1.348363,1.349164,1.349164,0,1.3530315,0.009337,1.35109775
2013-01-31,1.356852,1.359,1.354401,1.356834,1.356834,0.000018,1.3567005,0.004599,1.35677175
2013-02-01,1.3611,1.3693,1.35889,1.3611,1.3611,0,1.364095,0.01041,1.3625975
2013-02-04,1.364722,1.364815,1.35483,1.364871,1.364871,-0.000149,1.3598225,0.009985,1.3623095
2013-02-05,1.351078,1.356907,1.346439,1.351169,1.351169,-0.000091,1.351673,0.010468,1.35139825
2013-02-06,1.358327,1.359619,1.350238,1.358142,1.358142,0.000185,1.3549285,0.009381,1.3565815
2013-02-07,1.352265,1.357559,1.33737,1.352393,1.352393,-0.000128,1.3474645,0.020189,1.34989675
2013-02-08,1.338545,1.342799,1.336541,1.338939,1.338939,-0.000394,1.33967,0.006258,1.339206
2013-02-11,1.33672,1.34111,1.336005,1.336827,1.336827,-0.000107,1.3385575,0.005105,1.3376655
2013-02-12,1.340303,1.347346,1.336827,1.340357,1.340357,-0.000054,1.3420865,0.010519,1.34120825
2013-02-13,1.345171,1.35181,1.34312,1.345207,1.345207,-0.000036,1.347465,0.00869,1.346327
2013-02-14,1.344447,1.345533,1.33203,1.344447,1.344447,0,1.3387815,0.013503,1.34161425
2013-02-15,1.335292,1.339,1.330938,1.335292,1.335292,0,1.334969,0.008062,1.3351305
2013-02-18,1.334223,1.337435,1.33255,1.334401,1.334401,-0.000178,1.3349925,0.004885,1.33465225
2013-02-19,1.334935,1.337201,1.333156,1.334721,1.334721,0.000214,1.3351785,0.004045,1.33500325
2013-02-20,1.339585,1.3434,1.336505,1.339585,1.339585,0,1.3399525,0.006895,1.33976875
2013-02-21,1.327316,1.328904,1.317171,1.327316,1.327316,0,1.3230375,0.011733,1.32517675
2013-02-22,1.319435,1.32433,1.3149,1.319435,1.319435,0,1.319615,0.00943,1.319525
2013-02-25,1.319435,1.331203,1.318287,1.319592,1.319592,-0.000157,1.324745,0.012916,1.32212925
2013-02-26,1.306506,1.311596,1.302,1.306506,1.306506,0,1.306798,0.009596,1.306652
2013-02-27,1.306933,1.312612,1.304291,1.306592,1.306592,0.000341,1.3084515,0.008321,1.307607
2013-02-28,1.315097,1.316001,1.305995,1.315097,1.315097,0,1.310998,0.010006,1.3130475
2013-03-01,1.306165,1.31,1.29705,1.305995,1.305995,0.00017,1.303525,0.01295,1.3048025
2013-03-04,1.301744,1.302932,1.298364,1.301693,1.301693,0.000051,1.300648,0.004568,1.30118325
2013-03-05,1.303594,1.30736,1.301406,1.303611,1.303611,-0.000017,1.304383,0.005954,1.30399275
2013-03-06,1.304802,1.307039,1.299,1.304853,1.304853,-0.000051,1.3030195,0.008039,1.3039235
2013-03-07,1.297858,1.311321,1.297673,1.297858,1.297858,0,1.304497,0.013648,1.3011775
2013-03-08,1.311131,1.313431,1.296,1.311131,1.311131,0,1.3047155,0.017431,1.30792325
2013-03-11,1.29887,1.302423,1.298533,1.298802,1.298802,0.000068,1.300478,0.00389,1.299657
2013-03-12,1.303237,1.307301,1.29938,1.303271,1.303271,-0.000034,1.3033405,0.007921,1.30329725
2013-03-13,1.302932,1.306506,1.292507,1.302932,1.302932,0,1.2995065,0.013999,1.30121925
2013-03-14,1.29584,1.29801,1.291281,1.29584,1.29584,0,1.2946455,0.006729,1.29524275
2013-03-15,1.301236,1.31041,1.30039,1.301236,1.301236,0,1.3054,0.01002,1.303318
2013-03-18,1.289823,1.29736,1.288245,1.289275,1.289275,0.000548,1.2928025,0.009115,1.29117575
2013-03-19,1.294498,1.296512,1.288992,1.294498,1.294498,0,1.292752,0.00752,1.293625
2013-03-20,1.286505,1.29723,1.286505,1.286389,1.286389,0.000116,1.2918675,0.010725,1.28915725
2013-03-21,1.293996,1.295673,1.2885,1.294163,1.294163,-0.000167,1.2920865,0.007173,1.293083
2013-03-22,1.290489,1.30039,1.288992,1.290489,1.290489,0,1.294691,0.011398,1.29259
2013-03-25,1.302423,1.304802,1.286736,1.302406,1.302406,0.000017,1.295769,0.018066,1.29909175
2013-03-26,1.286008,1.2887,1.28346,1.285843,1.285843,0.000165,1.28608,0.00524,1.28600275
2013-03-27,1.286041,1.286836,1.275631,1.286008,1.286008,0.000033,1.2812335,0.011205,1.283629
2013-03-28,1.277465,1.284521,1.275836,1.277792,1.277792,-0.000327,1.2801785,0.008685,1.2789035
2013-03-29,1.281394,1.283532,1.279492,1.281591,1.281591,-0.000197,1.281512,0.00404,1.28150225
2013-04-01,1.280557,1.286654,1.277433,1.280574,1.280574,-0.000017,1.2820435,0.009221,1.2813045
2013-04-02,1.285017,1.28783,1.28143,1.285017,1.285017,0,1.28463,0.0064,1.2848235
2013-04-03,1.282051,1.286339,1.279263,1.282051,1.282051,0,1.282801,0.007076,1.282426
2013-04-04,1.285017,1.28808,1.27498,1.285017,1.285017,0,1.28153,0.0131,1.2832735
2013-04-05,1.292658,1.304121,1.290139,1.292825,1.292825,-0.000167,1.29713,0.013982,1.29493575
2013-04-08,1.299207,1.3034,1.296916,1.299207,1.299207,0,1.300158,0.006484,1.2996825
2013-04-09,1.302932,1.309801,1.30093,1.302932,1.302932,0,1.3053655,0.008871,1.30414875
2013-04-10,1.308044,1.311992,1.305653,1.308027,1.308027,0.000017,1.3088225,0.006339,1.308429
2013-04-11,1.305313,1.314,1.304631,1.305534,1.305534,-0.000221,1.3093155,0.009369,1.3073695
2013-04-12,1.311475,1.31268,1.304039,1.311475,1.311475,0,1.3083595,0.008641,1.30991725
2013-04-15,1.309689,1.31096,1.305619,1.309929,1.309929,-0.00024,1.3082895,0.005341,1.30904925
2013-04-16,1.305193,1.314734,1.303118,1.305466,1.305466,-0.000273,1.308926,0.011616,1.30712775
2013-04-17,1.31787,1.31971,1.3039,1.31787,1.31787,0,1.311805,0.01581,1.3148375
2013-04-18,1.303441,1.308781,1.302423,1.303492,1.303492,-0.000051,1.305602,0.006358,1.30453425
2013-04-19,1.305313,1.311709,1.305142,1.305313,1.305313,0,1.3084255,0.006567,1.30686925
2013-04-22,1.305824,1.308404,1.3018,1.305568,1.305568,0.000256,1.305102,0.006604,1.305399
2013-04-23,1.305995,1.308216,1.297438,1.306165,1.306165,-0.00017,1.302827,0.010778,1.3044535
2013-04-24,1.299376,1.3031,1.2962,1.299444,1.299444,-0.000068,1.29965,0.0069,1.29953
2013-04-25,1.301744,1.30926,1.299326,1.301744,1.301744,0,1.304293,0.009934,1.3030185
2013-04-26,1.300728,1.304631,1.299349,1.300728,1.300728,0,1.30199,0.005282,1.301359
2013-04-29,1.304291,1.311527,1.303441,1.304257,1.304257,0.000034,1.307484,0.008086,1.305879
2013-04-30,1.309586,1.3186,1.305977,1.309586,1.309586,0,1.3122885,0.012623,1.31093725
2013-05-01,1.316898,1.324152,1.316205,1.316829,1.316829,0.000069,1.3201785,0.007947,1.318521
2013-05-02,1.318218,1.321701,1.304461,1.318218,1.318218,0,1.313081,0.01724,1.3156495
2013-05-03,1.306506,1.315097,1.303747,1.306506,1.306506,0,1.309422,0.01135,1.307964
2013-05-06,1.312336,1.313888,1.305681,1.312336,1.312336,0,1.3097845,0.008207,1.31106025
2013-05-07,1.307531,1.313301,1.306848,1.307019,1.307019,0.000512,1.3100745,0.006453,1.30867475
2013-05-08,1.307702,1.318971,1.307531,1.307702,1.307702,0,1.313251,0.01144,1.3104765
2013-05-09,1.316136,1.317801,1.308911,1.316136,1.316136,0,1.313356,0.00889,1.314746
2013-05-10,1.303441,1.305142,1.29378,1.303441,1.303441,0,1.299461,0.011362,1.301451
2013-05-13,1.296899,1.299599,1.29442,1.296529,1.296529,0.00037,1.2970095,0.005179,1.29686175
2013-05-14,1.298752,1.302592,1.2948,1.298802,1.298802,-0.00005,1.298696,0.007792,1.2987365
2013-05-15,1.293695,1.294197,1.284423,1.293711,1.293711,-0.000016,1.28931,0.009774,1.2915065
2013-05-16,1.288394,1.29274,1.284835,1.288245,1.288245,0.000149,1.2887875,0.007905,1.2885535
2013-05-17,1.288328,1.289,1.28,1.288328,1.288328,0,1.2845,0.009,1.286414
2013-05-20,1.283005,1.287701,1.282166,1.283565,1.283565,-0.00056,1.2849335,0.005535,1.28410925
2013-05-21,1.289191,1.291699,1.284505,1.289108,1.289108,0.000083,1.288102,0.007194,1.28862575
2013-05-22,1.292023,1.299701,1.28669,1.291906,1.291906,0.000117,1.2931955,0.013011,1.29258
2013-05-23,1.284389,1.295199,1.282451,1.284208,1.284208,0.000181,1.288825,0.012748,1.28656175
2013-05-24,1.292441,1.299005,1.290606,1.292507,1.292507,-0.000066,1.2948055,0.008399,1.29363975
2013-05-27,1.293695,1.295199,1.291656,1.293778,1.293778,-0.000083,1.2934275,0.003543,1.293582
2013-05-28,1.293695,1.2947,1.285491,1.293393,1.293393,0.000302,1.2900955,0.009209,1.29181975
2013-05-29,1.284703,1.296899,1.283971,1.284637,1.284637,0.000066,1.290435,0.012928,1.2875525
2013-05-30,1.294767,1.3061,1.293594,1.294783,1.294783,-0.000016,1.299847,0.012506,1.297311
2013-05-31,1.304308,1.304938,1.294679,1.304393,1.304393,-0.000085,1.2998085,0.010259,1.3020795
2013-06-03,1.299511,1.31036,1.295706,1.299646,1.299646,-0.000135,1.303033,0.014654,1.30130575
2013-06-04,1.307292,1.309819,1.30448,1.307292,1.307292,0,1.3071495,0.005339,1.30722075
2013-06-05,1.307292,1.311211,1.305688,1.307343,1.307343,-0.000051,1.3084495,0.005523,1.3078835
2013-06-06,1.309312,1.3272,1.307617,1.309329,1.309329,-0.000017,1.3174085,0.019583,1.3133645
2013-06-07,1.324381,1.32751,1.31947,1.324556,1.324556,-0.000175,1.32349,0.00804,1.32397925
2013-06-10,1.322401,1.32406,1.31806,1.322401,1.322401,0,1.32106,0.006,1.3217305
2013-06-11,1.322401,1.331611,1.31806,1.322401,1.322401,0,1.3248355,0.013551,1.32361825
2013-06-12,1.322401,1.33597,1.31806,1.322401,1.322401,0,1.327015,0.01791,1.324708
2013-06-13,1.333938,1.338899,1.32812,1.333956,1.333956,-0.000018,1.3335095,0.010779,1.33372825
2013-06-14,1.336755,1.337095,1.329929,1.336791,1.336791,-0.000036,1.333512,0.007166,1.3351425
2013-06-17,1.335096,1.3361,1.331969,1.334864,1.334864,0.000232,1.3340345,0.004131,1.33450725
2013-06-18,1.336344,1.341256,1.332853,1.336309,1.336309,0.000035,1.3370545,0.008403,1.3366905
2013-06-19,1.338796,1.34134,1.338616,1.338993,1.338993,-0.000197,1.339978,0.002724,1.33943625
2013-06-20,1.328745,1.330106,1.31647,1.329186,1.329186,-0.000441,1.323288,0.013636,1.32612675
2013-06-21,1.323697,1.325399,1.311161,1.323557,1.323557,0.00014,1.31828,0.014238,1.3209535
2013-06-24,1.31041,1.3123,1.3063,1.31053,1.31053,-0.00012,1.3093,0.006,1.309885
2013-06-25,1.313094,1.314942,1.30678,1.313232,1.313232,-0.000138,1.310861,0.008162,1.312012
2013-06-26,1.308044,1.308746,1.29871,1.307976,1.307976,0.000068,1.303728,0.010036,1.305869
2013-06-27,1.301456,1.304999,1.300431,1.301338,1.301338,0.000118,1.302715,0.004568,1.302056
2013-06-28,1.303475,1.309998,1.299258,1.303594,1.303594,-0.000119,1.304628,0.01074,1.30408125
2013-07-01,1.301389,1.30657,1.30083,1.301406,1.301406,-0.000017,1.3037,0.00574,1.30254875
2013-07-02,1.306916,1.30781,1.299495,1.306762,1.306762,0.000154,1.3036525,0.008315,1.30524575
2013-07-03,1.297825,1.30301,1.292669,1.297892,1.297892,-0.000067,1.2978395,0.010341,1.297849
2013-07-04,1.300915,1.302304,1.2887,1.301084,1.301084,-0.000169,1.295502,0.013604,1.29825075
2013-07-05,1.290606,1.290806,1.281099,1.290772,1.290772,-0.000166,1.2859525,0.009707,1.28832075
2013-07-08,1.282791,1.287697,1.28132,1.282907,1.282907,-0.000116,1.2845085,0.006377,1.28367875
2013-07-09,1.287001,1.28969,1.2763,1.287101,1.287101,-0.0001,1.282995,0.01339,1.285023
2013-07-10,1.278331,1.286,1.276715,1.278184,1.278184,0.000147,1.2813575,0.009285,1.2798075
2013-07-11,1.317644,1.317644,1.300889,1.318774,1.318774,-0.00113,1.3092665,0.016755,1.31373775
2013-07-12,1.309792,1.310101,1.30006,1.309775,1.309775,0.000017,1.3050805,0.010041,1.307432
2013-07-15,1.306097,1.308113,1.299748,1.305995,1.305995,0.000102,1.3039305,0.008365,1.30498825
2013-07-16,1.306114,1.315289,1.305449,1.305875,1.305875,0.000239,1.310369,0.00984,1.30818175
2013-07-17,1.315305,1.31728,1.30875,1.315115,1.315115,0.00019,1.313015,0.00853,1.3141125
2013-07-18,1.31163,1.312525,1.307172,1.311699,1.311699,-0.000069,1.3098485,0.005353,1.3107565
2013-07-19,1.310994,1.31493,1.309055,1.311063,1.311063,-0.000069,1.3119925,0.005875,1.3115105
2013-07-22,1.315599,1.321881,1.314499,1.315997,1.315997,-0.000398,1.31819,0.007382,1.316994
2013-07-23,1.319035,1.322699,1.316482,1.319035,1.319035,0,1.3195905,0.006217,1.31931275
2013-07-24,1.322262,1.3255,1.319139,1.322332,1.322332,-0.00007,1.3223195,0.006361,1.32230825
2013-07-25,1.319052,1.3239,1.316839,1.319087,1.319087,-0.000035,1.3203695,0.007061,1.3197195
2013-07-26,1.327598,1.3298,1.325381,1.327422,1.327422,0.000176,1.3275905,0.004419,1.32755025
2013-07-29,1.328656,1.329701,1.32416,1.328745,1.328745,-0.000089,1.3269305,0.005541,1.3278155
2013-07-30,1.326401,1.330021,1.32379,1.326365,1.326365,0.000036,1.3269055,0.006231,1.32664425
2013-07-31,1.326647,1.3299,1.3218,1.326489,1.326489,0.000158,1.32585,0.0081,1.326209
2013-08-01,1.330106,1.331097,1.31985,1.330141,1.330141,-0.000035,1.3254735,0.011247,1.3277985
2013-08-02,1.321266,1.3294,1.319174,1.321196,1.321196,0.00007,1.324287,0.010226,1.322759
2013-08-05,1.327915,1.330199,1.323741,1.327898,1.327898,0.000017,1.32697,0.006458,1.32743825
2013-08-06,1.325908,1.332291,1.32474,1.32575,1.32575,0.000158,1.3285155,0.007551,1.32717225
2013-08-07,1.330619,1.3333,1.326717,1.330814,1.330814,-0.000195,1.3300085,0.006583,1.3303625
2013-08-08,1.333831,1.3397,1.332996,1.334098,1.334098,-0.000267,1.336348,0.006704,1.33515625
2013-08-09,1.3379,1.339201,1.33349,1.338007,1.338007,-0.000107,1.3363455,0.005711,1.3371495
2013-08-12,1.333938,1.334116,1.32788,1.333938,1.333938,0,1.330998,0.006236,1.332468
2013-08-13,1.329398,1.331609,1.323431,1.329292,1.329292,0.000106,1.32752,0.008178,1.3284325
2013-08-14,1.3267,1.328,1.323949,1.326559,1.326559,0.000141,1.3259745,0.004051,1.326302
2013-08-15,1.326594,1.330707,1.32091,1.326418,1.326418,0.000176,1.3258085,0.009797,1.32615725
2013-08-16,1.335096,1.338,1.331939,1.335399,1.335399,-0.000303,1.3349695,0.006061,1.3351085
2013-08-19,1.332996,1.337399,1.331682,1.332907,1.332907,0.000089,1.3345405,0.005717,1.333746
2013-08-20,1.3336,1.345021,1.332427,1.333387,1.333387,0.000213,1.338724,0.012594,1.33610875
2013-08-21,1.342102,1.342696,1.335861,1.342102,1.342102,0,1.3392785,0.006835,1.34069025
2013-08-22,1.334258,1.336684,1.330176,1.334294,1.334294,-0.000036,1.33343,0.006508,1.333853
2013-08-23,1.335631,1.341,1.333653,1.335506,1.335506,0.000125,1.3373265,0.007347,1.3364475
2013-08-26,1.338867,1.33921,1.335889,1.338652,1.338652,0.000215,1.3375495,0.003321,1.3381545
2013-08-27,1.337793,1.339998,1.332671,1.337918,1.337918,-0.000125,1.3363345,0.007327,1.337095
2013-08-28,1.339208,1.339764,1.33083,1.339208,1.339208,0,1.335297,0.008934,1.3372525
2013-08-29,1.333582,1.334098,1.322122,1.333493,1.333493,0.000089,1.32811,0.011976,1.33082375
2013-08-30,1.323714,1.325346,1.317921,1.323627,1.323627,0.000087,1.3216335,0.007425,1.322652
2013-09-02,1.320795,1.3229,1.318635,1.32083,1.32083,-0.000035,1.3207675,0.004265,1.32079
2013-09-03,1.319035,1.319697,1.314301,1.319,1.319,0.000035,1.316999,0.005396,1.31800825
2013-09-04,1.317297,1.321811,1.316091,1.317402,1.317402,-0.000105,1.318951,0.00572,1.31815025
2013-09-05,1.320097,1.322087,1.3112,1.320062,1.320062,0.000035,1.3166435,0.010887,1.3183615
2013-09-06,1.311923,1.318705,1.310619,1.311837,1.311837,0.000086,1.314662,0.008086,1.313271
2013-09-09,1.317211,1.3263,1.31676,1.317419,1.317419,-0.000208,1.32153,0.00954,1.3194225
2013-09-10,1.325592,1.327801,1.323199,1.325803,1.325803,-0.000211,1.3255,0.004602,1.32559875
2013-09-11,1.326858,1.33142,1.32468,1.326629,1.326629,0.000229,1.32805,0.00674,1.32739675
2013-09-12,1.331505,1.332392,1.32695,1.331558,1.331558,-0.000053,1.329671,0.005442,1.33060125
2013-09-13,1.329999,1.33195,1.325701,1.329893,1.329893,0.000106,1.3288255,0.006249,1.32938575
2013-09-16,1.335773,1.3386,1.334169,1.335934,1.335934,-0.000161,1.3363845,0.004431,1.336119
2013-09-17,1.333476,1.337,1.332694,1.333796,1.333796,-0.00032,1.334847,0.004306,1.3342415
2013-09-18,1.335738,1.3367,1.33399,1.335791,1.335791,-0.000053,1.335345,0.00271,1.33555475
2013-09-19,1.352338,1.356999,1.351607,1.352302,1.352302,0.000036,1.354303,0.005392,1.3533115
2013-09-20,1.353491,1.355001,1.350001,1.353418,1.353418,0.000073,1.352501,0.005,1.35297775
2013-09-23,1.353381,1.354601,1.34822,1.353455,1.353455,-0.000074,1.3514105,0.006381,1.35241425
2013-09-24,1.349764,1.351801,1.346602,1.349892,1.349892,-0.000128,1.3492015,0.005199,1.34951475
2013-09-25,1.3474,1.3535,1.346312,1.347182,1.347182,0.000218,1.349906,0.007188,1.3485985
2013-09-26,1.351497,1.353001,1.34797,1.351698,1.351698,-0.000201,1.3504855,0.005031,1.3510415
2013-09-27,1.3488,1.3566,1.347546,1.348618,1.348618,0.000182,1.352073,0.009054,1.350391
2013-09-30,1.349601,1.355579,1.34805,1.349546,1.349546,0.000055,1.3518145,0.007529,1.350694
2013-10-01,1.352503,1.358801,1.35187,1.352521,1.352521,-0.000018,1.3553355,0.006931,1.35392375
2013-10-02,1.352393,1.360541,1.35095,1.352338,1.352338,0.000055,1.3557455,0.009591,1.3540555
2013-10-03,1.359083,1.364601,1.358105,1.359102,1.359102,-0.000019,1.361353,0.006496,1.36022275
2013-10-04,1.362361,1.363308,1.358105,1.362416,1.362416,-0.000055,1.3607065,0.005203,1.3615475
2013-10-07,1.356963,1.3592,1.354549,1.356999,1.356999,-0.000036,1.3568745,0.004651,1.35692775
2013-10-08,null,null,null,null,null,#VALUE!,#VALUE!,#VALUE!,#VALUE!
2013-10-09,1.360063,1.360063,1.35016,1.359804,1.359804,0.000259,1.3551115,0.009903,1.3575225
2013-10-10,1.351936,1.35445,1.348951,1.352027,1.352027,-0.000091,1.3517005,0.005499,1.351841
2013-10-11,1.352704,1.358301,1.352082,1.352667,1.352667,0.000037,1.3551915,0.006219,1.3539385
2013-10-14,1.35562,1.3598,1.3547,1.355675,1.355675,-0.000055,1.35725,0.0051,1.35644875
2013-10-15,1.355748,1.3575,1.34821,1.355859,1.355859,-0.000111,1.352855,0.00929,1.35432925
2013-10-16,1.352082,1.3569,1.34756,1.352174,1.352174,-0.000092,1.35223,0.00934,1.352179
2013-10-17,1.352247,1.368201,1.351735,1.352247,1.352247,0,1.359968,0.016466,1.3561075
2013-10-18,1.366998,1.3704,1.366046,1.366699,1.366699,0.000299,1.368223,0.004354,1.36753575
2013-10-21,1.36812,1.368701,1.365329,1.368195,1.368195,-0.000075,1.367015,0.003372,1.36758625
2013-10-22,1.367297,1.3785,1.3664,1.367596,1.367596,-0.000299,1.37245,0.0121,1.36994825
2013-10-23,1.378094,1.379348,1.37434,1.377847,1.377847,0.000247,1.376844,0.005008,1.37740725
2013-10-24,1.377942,1.3823,1.376879,1.378094,1.378094,-0.000152,1.3795895,0.005421,1.37880375
2013-10-25,1.380167,1.383,1.377591,1.380396,1.380396,-0.000229,1.3802955,0.005409,1.3802885
2013-10-28,1.380605,1.381807,1.37771,1.380529,1.380529,0.000076,1.3797585,0.004097,1.38016275
2013-10-29,1.379101,1.381401,1.375501,1.37893,1.37893,0.000171,1.378451,0.0059,1.37873325
2013-10-30,1.374363,1.377631,1.3734,1.374306,1.374306,0.000057,1.3755155,0.004231,1.374925
2013-10-31,1.372458,1.374004,1.358862,1.372401,1.372401,0.000057,1.366433,0.015142,1.36943125
2013-11-01,1.357976,1.358013,1.34814,1.357976,1.357976,0,1.3530765,0.009873,1.35552625
2013-11-04,1.349364,1.352009,1.344502,1.3494,1.3494,-0.000036,1.3482555,0.007507,1.34881875
2013-11-05,1.351607,1.352393,1.344972,1.351698,1.351698,-0.000091,1.3486825,0.007421,1.3501675
2013-11-06,1.347291,1.3547,1.346874,1.347309,1.347309,-0.000018,1.350787,0.007826,1.3490435
2013-11-07,1.351771,1.353099,1.33058,1.351808,1.351808,-0.000037,1.3418395,0.022519,1.3468145
2013-11-08,1.340896,1.343629,1.332131,1.340914,1.340914,-0.000018,1.33788,0.011498,1.3393925
2013-11-11,1.334543,1.34127,1.334543,1.334793,1.334793,-0.00025,1.3379065,0.006727,1.33628725
2013-11-12,1.340878,1.345497,1.336389,1.340932,1.340932,-0.000054,1.340943,0.009108,1.340924
2013-11-13,1.343833,1.345406,1.33926,1.343996,1.343996,-0.000163,1.342333,0.006146,1.34312375
2013-11-14,1.348436,1.349509,1.342201,1.348963,1.348963,-0.000527,1.345855,0.007308,1.34727725
2013-11-15,1.344773,1.35033,1.34347,1.344899,1.344899,-0.000126,1.3469,0.00686,1.345868
2013-11-18,1.348327,1.354206,1.347564,1.348399,1.348399,-0.000072,1.350885,0.006642,1.349624
2013-11-19,1.350257,1.354169,1.349036,1.350439,1.350439,-0.000182,1.3516025,0.005133,1.35097525
2013-11-20,1.3563,1.356502,1.345929,1.356742,1.356742,-0.000442,1.3512155,0.010573,1.35386825
2013-11-21,1.343364,1.347489,1.339999,1.343382,1.343382,-0.000018,1.343744,0.00749,1.3435585
2013-11-22,1.347219,1.35383,1.346348,1.347182,1.347182,0.000037,1.350089,0.007482,1.34864475
2013-11-25,1.355234,1.355546,1.349073,1.355234,1.355234,0,1.3523095,0.006473,1.35377175
2013-11-26,1.353308,1.35678,1.352349,1.352759,1.352759,0.000549,1.3545645,0.004431,1.353799
2013-11-27,1.356907,1.3613,1.355932,1.356779,1.356779,0.000128,1.358616,0.005368,1.3577295
2013-11-28,1.357423,1.3617,1.356594,1.357368,1.357368,0.000055,1.359147,0.005106,1.35827125
2013-11-29,1.360359,1.362212,1.360008,1.360396,1.360396,-0.000037,1.36111,0.002204,1.36074375
2013-12-02,1.358659,1.361459,1.352814,1.358511,1.358511,0.000148,1.3571365,0.008645,1.35786075
2013-12-03,1.354261,1.359398,1.352558,1.354206,1.354206,0.000055,1.355978,0.00684,1.35510575
2013-12-04,1.359102,1.359989,1.35303,1.359065,1.359065,0.000037,1.3565095,0.006959,1.3577965
2013-12-05,1.358696,1.366639,1.354531,1.35864,1.35864,0.000056,1.360585,0.012108,1.3596265
2013-12-06,1.367091,1.369499,1.36323,1.366998,1.366998,0.000093,1.3663645,0.006269,1.3667045
2013-12-09,1.370821,1.373091,1.36951,1.370652,1.370652,0.000169,1.3713005,0.003581,1.3710185
2013-12-10,1.373796,1.379329,1.373626,1.374023,1.374023,-0.000227,1.3764775,0.005703,1.3751935
2013-12-11,1.376595,1.379799,1.37444,1.376444,1.376444,0.000151,1.3771195,0.005359,1.3768195
